id,timestamp,transactionType,accountId,amount,recipientId,status
426,2024-09-18T13:44:47,deposit,644,4956.00,null,success
427,2024-09-18T13:44:56,transfer,167,4430.00,689,success
428,2024-09-18T17:45:19,account_closure,810,0.00,null,balance_insufficient
429,2024-09-18T20:45:29,deposit,249,5389.93,null,balance_invalid
430,2024-09-18T23:45:55,deposit,651,9545.00,null,account_invalid
431,2024-09-19T01:46:07,deposit,538,5568.96,null,success
432,2024-09-19T05:46:21,withdraw,696,5458.00,null,balance_invalid
433,2024-09-20T08:46:35,deposit,604,2953.00,null,balance_insufficient
434,2024-09-21T10:46:58,transfer,800,6226.66,136,success
435,2024-09-22T13:47:20,deposit,584,8360.00,null,success
436,2024-09-22T16:47:28,transfer,789,7269.00,783,success
437,2024-09-22T17:47:31,withdraw,459,4946.00,null,balance_invalid
438,2024-09-23T18:47:41,withdraw,154,6044.00,null,balance_invalid
439,2024-09-24T20:47:58,withdraw,568,359.38,null,success
440,2024-09-25T20:48:18,deposit,263,5524.63,null,balance_insufficient
441,2024-09-26T22:48:30,deposit,519,4176.00,null,balance_insufficient
442,2024-09-26T22:48:44,deposit,693,3885.47,null,account_invalid
443,2024-09-28T00:49:01,deposit,526,678.00,null,success
444,2024-09-28T01:49:25,deposit,530,353.11,null,success
445,2024-09-29T05:49:52,transfer,355,4513.00,27,success
446,2024-09-30T06:49:53,withdraw,238,3069.00,null,success
447,2024-10-01T10:50:02,withdraw,446,6287.00,null,balance_invalid
448,2024-10-02T13:50:02,deposit,34,2917.00,null,success
449,2024-10-03T14:50:27,deposit,449,996.29,null,balance_invalid
450,2024-10-03T17:50:34,withdraw,675,3271.00,null,success
451,2024-10-04T17:51:02,transfer,482,1817.00,947,success
452,2024-10-05T18:51:18,withdraw,737,5030.00,null,balance_insufficient
453,2024-10-05T21:51:38,transfer,685,7799.08,39,balance_invalid
454,2024-10-06T22:51:53,withdraw,447,321.00,null,balance_invalid
455,2024-10-08T00:52:12,withdraw,569,938.38,null,balance_invalid
456,2024-10-09T04:52:29,deposit,130,9627.00,null,success
457,2024-10-10T07:52:57,transfer,40,4038.00,410,success
458,2024-10-11T07:53:11,transfer,455,3085.51,230,balance_invalid
459,2024-10-11T11:53:13,transfer,848,5327.00,112,success
460,2024-10-12T14:53:18,transfer,795,3683.00,424,account_invalid
461,2024-10-13T18:53:24,deposit,949,7083.00,null,balance_invalid
462,2024-10-13T18:53:29,deposit,786,1158.00,null,success
463,2024-10-14T18:53:53,transfer,153,2777.00,892,balance_insufficient
464,2024-10-14T21:54:09,deposit,727,912.52,null,success
465,2024-10-15T22:54:11,deposit,741,457.00,null,success
466,2024-10-17T01:54:26,transfer,48,1576.00,350,balance_insufficient
467,2024-10-18T05:54:53,deposit,167,1841.00,null,balance_invalid
468,2024-10-18T07:55:02,deposit,731,5371.00,null,success
469,2024-10-18T10:55:05,account_closure,203,0.00,null,balance_invalid
470,2024-10-18T10:55:05,withdraw,422,7515.00,null,success
471,2024-10-18T13:55:17,transfer,46,3799.00,311,account_invalid
472,2024-10-18T17:55:28,transfer,143,5340.00,258,balance_invalid
473,2024-10-18T21:55:40,transfer,14,1989.30,320,balance_insufficient
474,2024-10-18T21:55:48,withdraw,883,7761.00,null,balance_invalid
475,2024-10-20T01:56:06,transfer,178,9221.00,89,balance_invalid
476,2024-10-21T05:56:26,withdraw,727,3296.00,null,success
477,2024-10-22T06:56:43,transfer,519,7457.00,840,success
478,2024-10-22T06:57:07,transfer,783,4618.00,202,success
479,2024-10-23T09:57:27,deposit,805,1450.00,null,success
480,2024-10-23T13:57:34,transfer,625,6576.00,53,account_invalid
481,2024-10-23T15:57:52,withdraw,792,7676.00,null,account_invalid
482,2024-10-24T18:58:15,withdraw,597,6547.88,null,balance_invalid
483,2024-10-24T19:58:17,deposit,635,4077.83,null,success
484,2024-10-25T21:58:33,transfer,282,3452.52,349,success
485,2024-10-27T01:59:01,deposit,137,3154.00,null,balance_invalid
486,2024-10-27T05:59:05,deposit,658,3648.00,null,balance_invalid
487,2024-10-27T05:59:06,account_closure,165,0.00,null,account_invalid
488,2024-10-27T06:59:08,deposit,476,2973.00,null,balance_invalid
489,2024-10-27T09:59:18,deposit,791,180.00,null,balance_invalid
490,2024-10-27T10:59:24,transfer,301,2501.75,831,success
491,2024-10-28T14:59:46,transfer,121,2111.00,579,balance_invalid
492,2024-10-29T17:00:11,transfer,322,9670.04,310,balance_invalid
493,2024-10-30T19:00:19,transfer,86,8970.00,744,success
494,2024-10-31T22:00:33,withdraw,797,4973.00,null,account_invalid
495,2024-11-01T22:00:36,transfer,875,9216.00,461,balance_invalid
496,2024-11-02T01:00:50,withdraw,903,4525.00,null,success
497,2024-11-02T01:01:19,deposit,22,2068.99,null,balance_invalid
498,2024-11-03T05:01:45,transfer,566,5650.11,442,account_invalid
499,2024-11-03T08:02:05,withdraw,360,6662.00,null,success
500,2024-11-04T10:02:06,account_creation,849,0.00,null,success
501,2024-11-05T14:02:32,deposit,331,7492.00,null,success
502,2024-11-06T15:02:34,deposit,495,2030.22,null,success
503,2024-11-06T15:03,transfer,617,5072.00,85,success
504,2024-11-06T17:03,account_closure,851,0.00,null,success
505,2024-11-06T19:03:27,withdraw,489,3384.00,null,success
506,2024-11-07T23:03:46,transfer,929,8900.00,230,balance_invalid
507,2024-11-09T01:04:07,deposit,523,6769.00,null,success
508,2024-11-09T02:04:16,transfer,663,224.00,598,balance_invalid
509,2024-11-09T06:04:26,deposit,933,8904.00,null,balance_invalid
510,2024-11-09T09:04:28,deposit,608,8937.00,null,success
511,2024-11-09T09:04:50,deposit,73,5970.00,null,balance_invalid
512,2024-11-09T10:05:09,deposit,232,4808.00,null,balance_insufficient
513,2024-11-10T11:05:23,withdraw,212,8914.00,null,success
514,2024-11-11T15:05:30,account_creation,866,0.00,null,balance_insufficient
515,2024-11-12T16:05:49,transfer,774,9991.55,81,balance_insufficient
516,2024-11-12T20:06:13,account_closure,601,0.00,null,account_invalid
517,2024-11-13T20:06:22,withdraw,907,7207.00,null,balance_invalid
518,2024-11-15T00:06:29,withdraw,821,1979.83,null,success
519,2024-11-15T00:06:44,transfer,889,9095.00,183,balance_invalid
520,2024-11-16T03:06:47,withdraw,837,148.00,null,balance_invalid
521,2024-11-16T03:06:52,account_closure,338,0.00,null,account_invalid
522,2024-11-16T06:06:53,transfer,826,9232.45,446,success
523,2024-11-16T06:07:08,transfer,531,1975.00,696,balance_invalid
524,2024-11-16T06:07:34,account_closure,874,0.00,null,success
525,2024-11-16T06:07:34,withdraw,875,9407.00,null,success
526,2024-11-16T07:07:42,transfer,659,9497.00,383,success
527,2024-11-16T11:08:03,transfer,140,7608.00,28,success
528,2024-11-16T12:08:29,deposit,609,3006.83,null,balance_insufficient
529,2024-11-17T14:08:48,deposit,660,7188.76,null,success
530,2024-11-18T15:09:14,transfer,829,6143.00,940,balance_insufficient
531,2024-11-18T16:09:36,transfer,34,3894.00,667,success
532,2024-11-18T19:09:53,deposit,16,2211.00,null,balance_invalid
533,2024-11-18T22:10:17,deposit,40,1447.00,null,balance_invalid
534,2024-11-19T23:10:32,transfer,755,9878.36,478,success
535,2024-11-20T00:10:44,withdraw,173,5656.00,null,balance_invalid
536,2024-11-21T03:11:03,transfer,548,9030.00,46,success
537,2024-11-21T05:11:22,withdraw,273,6235.00,null,success
538,2024-11-22T09:11:35,withdraw,869,613.00,null,account_invalid
539,2024-11-22T13:11:53,withdraw,424,4248.00,null,success
540,2024-11-22T14:12:22,transfer,47,3551.00,684,account_invalid
541,2024-11-22T15:12:48,transfer,742,8679.00,189,success
542,2024-11-22T19:13:08,deposit,853,7360.00,null,success
543,2024-11-23T21:13:27,withdraw,831,2927.00,null,balance_insufficient
544,2024-11-23T23:13:56,withdraw,206,174.00,null,success
545,2024-11-24T00:14:01,transfer,436,9699.80,44,success
546,2024-11-24T01:14:23,deposit,488,6645.00,null,balance_invalid
547,2024-11-24T01:14:47,deposit,985,3627.00,null,balance_insufficient
548,2024-11-24T02:15,deposit,586,1313.42,null,balance_invalid
549,2024-11-25T02:15:17,transfer,979,9867.00,804,balance_invalid
550,2024-11-26T02:15:28,transfer,563,7071.00,547,account_invalid
551,2024-11-26T03:15:49,deposit,930,7951.00,null,balance_insufficient
552,2024-11-26T04:16:01,withdraw,103,5623.00,null,success
553,2024-11-27T08:16:26,withdraw,921,9394.18,null,account_invalid
554,2024-11-28T12:16:45,deposit,431,880.00,null,success
555,2024-11-29T15:16:58,deposit,370,1201.00,null,balance_invalid
556,2024-11-29T19:17:10,withdraw,956,7956.00,null,account_invalid
557,2024-11-30T19:17:11,transfer,707,8358.00,591,balance_invalid
558,2024-11-30T20:17:30,withdraw,19,8450.00,null,success
559,2024-12-01T00:17:34,deposit,310,3883.00,null,success
560,2024-12-01T00:18:02,withdraw,562,8761.00,null,balance_invalid
561,2024-12-02T02:18:26,account_closure,900,0.00,null,account_invalid
562,2024-12-02T06:18:50,transfer,280,9562.00,616,success
563,2024-12-02T08:18:59,withdraw,483,3030.59,null,success
564,2024-12-02T11:19:28,transfer,42,9397.00,131,balance_insufficient
565,2024-12-03T12:19:40,withdraw,867,1029.00,null,success
566,2024-12-03T14:20:09,withdraw,112,905.79,null,success
567,2024-12-04T18:20:36,account_creation,582,0.00,null,success
568,2024-12-04T22:20:37,withdraw,827,889.00,null,success
569,2024-12-05T23:20:56,deposit,418,3605.00,null,success
570,2024-12-06T23:21:09,deposit,713,5931.00,null,balance_invalid
571,2024-12-08T02:21:35,deposit,477,7783.00,null,balance_invalid
572,2024-12-08T02:21:43,deposit,432,1209.00,null,balance_invalid
573,2024-12-08T05:22:10,deposit,469,7918.00,null,success
574,2024-12-09T08:22:30,withdraw,573,3387.00,null,success
575,2024-12-10T12:22:50,deposit,976,8116.00,null,balance_invalid
576,2024-12-10T16:23:18,transfer,433,7686.00,217,account_invalid
577,2024-12-10T18:23:33,deposit,622,3807.00,null,balance_invalid
578,2024-12-11T21:23:52,transfer,1000,6445.00,110,balance_invalid
579,2024-12-11T22:23:53,deposit,739,7457.75,null,balance_invalid
580,2024-12-13T00:23:53,withdraw,681,7158.00,null,balance_invalid
581,2024-12-14T03:23:58,withdraw,382,6634.00,null,balance_insufficient
582,2024-12-15T05:24:27,withdraw,60,7438.28,null,balance_invalid
583,2024-12-15T08:24:34,transfer,681,1256.00,389,success
584,2024-12-16T09:25,deposit,784,8216.00,null,balance_insufficient
585,2024-12-17T12:25:20,account_creation,429,0.00,null,balance_invalid
586,2024-12-18T14:25:43,withdraw,955,8742.00,null,success
587,2024-12-18T16:26:07,withdraw,198,7914.00,null,success
588,2024-12-18T20:26:27,deposit,386,6482.00,null,success
589,2024-12-18T20:26:38,withdraw,180,3787.00,null,success
590,2024-12-19T00:26:59,deposit,753,874.00,null,balance_invalid
591,2024-12-20T04:27:16,transfer,518,7665.00,618,success
592,2024-12-21T05:27:41,deposit,907,4662.00,null,balance_invalid
593,2024-12-21T07:27:48,deposit,695,4348.00,null,account_invalid
594,2024-12-22T08:28:02,withdraw,221,280.00,null,success
595,2024-12-23T09:28:08,transfer,445,243.00,960,success
596,2024-12-24T12:28:26,withdraw,133,7661.43,null,balance_insufficient
597,2024-12-25T12:28:34,withdraw,690,6204.00,null,balance_invalid
598,2024-12-26T13:29,withdraw,729,3894.00,null,balance_invalid
599,2024-12-26T16:29:15,transfer,736,330.16,528,balance_invalid
600,2024-12-27T20:29:18,deposit,966,1771.94,null,success
601,2024-12-28T00:29:25,deposit,601,7864.00,null,balance_invalid
602,2024-12-29T04:29:53,transfer,888,4908.00,253,balance_invalid
603,2024-12-30T07:30:12,deposit,446,2184.00,null,balance_invalid
604,2024-12-31T08:30:30,deposit,453,3143.12,null,success
605,2024-12-31T12:30:57,deposit,857,7347.18,null,success
606,2025-01-01T12:31:24,withdraw,795,2065.20,null,success
607,2025-01-02T16:31:28,transfer,989,9557.00,782,success
608,2025-01-03T17:31:44,withdraw,96,2708.00,null,success
609,2025-01-03T17:32:07,withdraw,407,7681.00,null,balance_invalid
610,2025-01-03T18:32:22,transfer,477,9134.00,549,account_invalid
611,2025-01-04T18:32:41,withdraw,20,2796.00,null,account_invalid
612,2025-01-05T19:32:53,withdraw,368,5797.00,null,account_invalid
613,2025-01-06T22:32:55,deposit,768,362.87,null,balance_invalid
614,2025-01-08T01:32:57,deposit,221,5017.83,null,balance_invalid
615,2025-01-08T03:33:19,deposit,984,4851.00,null,balance_invalid
616,2025-01-08T07:33:32,withdraw,11,282.00,null,success
617,2025-01-09T10:33:56,transfer,903,1208.00,530,success
618,2025-01-09T14:34:24,transfer,550,8719.42,709,balance_invalid
619,2025-01-10T16:34:30,deposit,972,166.00,null,balance_invalid
620,2025-01-11T17:34:35,withdraw,647,2410.41,null,balance_invalid
621,2025-01-12T19:35:02,withdraw,544,5031.00,null,success
622,2025-01-13T19:35:07,deposit,136,7809.00,null,success
623,2025-01-13T22:35:20,withdraw,652,2125.00,null,balance_invalid
624,2025-01-14T00:35:27,account_closure,306,0.00,null,success
625,2025-01-15T01:35:38,transfer,822,5498.00,146,balance_invalid
626,2025-01-16T05:35:38,deposit,62,5456.00,null,account_invalid
627,2025-01-16T06:35:38,deposit,676,6914.78,null,balance_invalid
628,2025-01-17T06:36:07,withdraw,989,1114.00,null,balance_insufficient
629,2025-01-17T10:36:25,withdraw,619,7434.00,null,account_invalid
630,2025-01-17T13:36:37,deposit,198,6528.00,null,success
631,2025-01-18T16:36:40,deposit,280,7406.00,null,success
632,2025-01-18T16:36:52,transfer,984,9145.00,957,success
633,2025-01-19T19:37:03,transfer,412,4741.00,529,success
634,2025-01-20T22:37:17,deposit,99,4315.00,null,success
635,2025-01-22T01:37:22,transfer,970,6154.00,427,balance_invalid
636,2025-01-23T05:37:22,transfer,213,7608.00,319,balance_insufficient
637,2025-01-23T06:37:30,transfer,129,4258.00,248,balance_invalid
638,2025-01-24T09:37:54,deposit,522,7652.00,null,success
639,2025-01-25T09:38:03,transfer,476,7306.00,546,success
640,2025-01-26T12:38:20,withdraw,605,3798.00,null,account_invalid
641,2025-01-26T13:38:28,deposit,295,7695.00,null,success
642,2025-01-26T16:38:40,deposit,980,9076.11,null,balance_insufficient
643,2025-01-27T17:38:44,deposit,609,2404.00,null,success
644,2025-01-28T19:38:55,withdraw,461,7774.00,null,success
645,2025-01-29T19:39:03,withdraw,278,3081.00,null,balance_invalid
646,2025-01-29T19:39:32,deposit,944,6295.00,null,success
647,2025-01-29T20:39:45,withdraw,273,7755.80,null,success
648,2025-01-30T22:40:03,withdraw,821,6146.47,null,success
649,2025-01-30T22:40:13,transfer,109,7508.00,513,success
650,2025-01-31T23:40:14,deposit,838,9344.00,null,balance_invalid
651,2025-02-01T01:40:19,withdraw,25,7030.00,null,success
652,2025-02-01T02:40:40,deposit,785,6987.00,null,balance_insufficient
653,2025-02-02T03:40:48,deposit,146,4429.00,null,success
654,2025-02-02T05:41:09,account_creation,927,0.00,null,success
655,2025-02-02T05:41:27,transfer,449,8071.51,265,success
656,2025-02-02T09:41:41,transfer,346,2329.00,927,success
657,2025-02-02T12:42:06,transfer,703,9463.00,455,success
658,2025-02-03T15:42:20,transfer,626,3493.00,87,balance_invalid
659,2025-02-03T19:42:29,deposit,468,8448.59,null,balance_invalid
660,2025-02-03T20:42:35,transfer,607,2217.00,693,balance_insufficient
661,2025-02-03T20:42:43,deposit,142,3155.00,null,balance_insufficient
662,2025-02-04T23:42:44,transfer,945,3918.00,422,account_invalid
663,2025-02-06T03:42:56,transfer,23,6728.00,960,success
664,2025-02-07T05:43:05,account_creation,136,0.00,null,success
665,2025-02-07T07:43:27,transfer,827,3290.00,79,success
666,2025-02-07T10:43:35,transfer,383,8261.00,947,balance_invalid
667,2025-02-07T11:43:41,withdraw,36,9352.00,null,balance_invalid
668,2025-02-07T12:44:05,account_closure,502,0.00,null,success
669,2025-02-07T12:44:34,deposit,448,6307.00,null,balance_invalid
670,2025-02-08T15:44:53,deposit,76,4207.00,null,balance_invalid
671,2025-02-08T15:45:08,transfer,734,8048.00,874,success
672,2025-02-09T17:45:16,transfer,834,9079.69,809,account_invalid
673,2025-02-10T21:45:16,deposit,243,8985.00,null,balance_invalid
674,2025-02-12T00:45:38,transfer,620,1979.00,418,balance_invalid
675,2025-02-12T03:46:01,transfer,985,5723.00,977,success
676,2025-02-13T05:46:06,account_closure,585,0.00,null,success
677,2025-02-14T06:46:33,deposit,13,3134.00,null,success
678,2025-02-15T07:46:42,withdraw,796,7243.00,null,account_invalid
679,2025-02-16T11:46:57,withdraw,475,3769.60,null,balance_invalid
680,2025-02-17T12:47:17,transfer,472,1986.00,150,balance_invalid
681,2025-02-18T14:47:26,withdraw,850,498.67,null,success
682,2025-02-19T17:47:37,transfer,788,2489.00,664,success
683,2025-02-19T20:47:41,withdraw,245,902.00,null,success
684,2025-02-20T20:48:09,withdraw,440,3805.00,null,balance_insufficient
685,2025-02-20T22:48:17,account_closure,28,0.00,null,success
686,2025-02-21T00:48:42,transfer,197,3354.00,173,success
687,2025-02-21T02:48:49,account_closure,815,0.00,null,balance_invalid
688,2025-02-22T04:49:05,withdraw,158,5229.09,null,success
689,2025-02-22T07:49:10,transfer,473,4406.83,71,balance_insufficient
690,2025-02-22T10:49:24,transfer,563,3395.00,946,success
691,2025-02-22T12:49:40,deposit,654,4755.00,null,balance_insufficient
692,2025-02-23T15:50:09,transfer,570,4921.00,934,balance_invalid
693,2025-02-23T17:50:11,deposit,919,5189.00,null,balance_invalid
694,2025-02-23T17:50:34,deposit,678,8085.00,null,balance_invalid
695,2025-02-23T19:50:48,transfer,890,8144.00,966,balance_invalid
696,2025-02-23T21:50:54,transfer,316,9785.00,951,success
697,2025-02-23T21:51:19,deposit,275,1088.00,null,balance_invalid
698,2025-02-23T22:51:40,transfer,425,3654.00,262,balance_invalid
699,2025-02-24T00:51:53,deposit,47,5469.00,null,success
700,2025-02-24T03:52:01,transfer,654,6307.53,598,balance_invalid
701,2025-02-25T06:52:07,withdraw,100,2663.00,null,balance_invalid
702,2025-02-25T06:52:18,transfer,212,1173.00,868,balance_invalid
703,2025-02-26T07:52:20,transfer,815,2196.00,299,success
704,2025-02-26T09:52:33,deposit,928,8965.00,null,success
705,2025-02-26T11:52:44,withdraw,872,2064.00,null,account_invalid
706,2025-02-27T12:53,deposit,289,6393.00,null,success
707,2025-02-27T13:53:12,deposit,176,6456.70,null,account_invalid
708,2025-02-28T14:53:31,withdraw,498,4861.00,null,success
709,2025-02-28T15:53:40,withdraw,324,378.00,null,success
710,2025-03-01T18:54,deposit,463,2078.00,null,account_invalid
711,2025-03-02T18:54:28,withdraw,984,3847.00,null,success
712,2025-03-03T22:54:51,deposit,341,6513.00,null,success
713,2025-03-04T23:54:52,withdraw,184,6139.12,null,balance_invalid
714,2025-03-05T03:55:15,withdraw,451,5366.00,null,balance_insufficient
715,2025-03-06T03:55:35,deposit,333,8797.00,null,success
716,2025-03-06T03:55:35,deposit,646,7749.00,null,account_invalid
717,2025-03-06T05:55:41,deposit,244,4892.00,null,success
718,2025-03-07T06:55:43,withdraw,353,7833.00,null,success
719,2025-03-07T08:56:08,transfer,949,1152.00,527,balance_invalid
720,2025-03-07T08:56:28,transfer,909,6535.00,21,balance_invalid
721,2025-03-07T12:56:53,transfer,814,2070.00,551,success
722,2025-03-08T13:57:03,deposit,66,1615.00,null,balance_invalid
723,2025-03-09T15:57:29,withdraw,382,2238.00,null,balance_invalid
724,2025-03-09T16:57:32,transfer,468,4968.00,354,account_invalid
725,2025-03-10T18:57:46,deposit,545,7214.00,null,success
726,2025-03-11T19:57:57,withdraw,744,3982.00,null,balance_invalid
727,2025-03-11T20:57:59,account_closure,307,0.00,null,balance_invalid
728,2025-03-11T20:58:28,account_creation,605,0.00,null,success
729,2025-03-11T21:58:40,deposit,353,4658.00,null,success
730,2025-03-12T01:58:43,transfer,993,9000.00,263,success
731,2025-03-12T05:59:11,withdraw,259,2431.00,null,success
732,2025-03-13T05:59:29,transfer,467,9664.00,917,balance_invalid
733,2025-03-13T05:59:34,deposit,173,2542.23,null,account_invalid
734,2025-03-14T07:59:43,deposit,977,2770.00,null,account_invalid
735,2025-03-15T09:00:10,withdraw,539,218.00,null,balance_invalid
736,2025-03-15T13:00:11,withdraw,826,5063.00,null,balance_invalid
737,2025-03-16T17:00:16,deposit,36,7713.00,null,success
738,2025-03-17T20:00:40,deposit,936,8838.00,null,success
739,2025-03-18T00:00:59,transfer,399,8995.00,147,success
740,2025-03-18T02:01:26,withdraw,678,5367.00,null,success
741,2025-03-19T02:01:42,account_creation,986,0.00,null,balance_invalid
742,2025-03-20T03:02:01,withdraw,318,3667.00,null,balance_invalid
743,2025-03-21T07:02:22,withdraw,974,1298.00,null,balance_insufficient
744,2025-03-21T09:02:41,account_creation,449,0.00,null,balance_invalid
745,2025-03-21T13:02:43,deposit,262,8190.00,null,balance_invalid
746,2025-03-22T13:02:57,withdraw,88,3574.00,null,success
747,2025-03-22T13:03:01,deposit,633,1367.77,null,success
748,2025-03-23T13:03:08,deposit,356,8263.00,null,success
749,2025-03-23T14:03:29,transfer,603,9263.00,315,account_invalid
750,2025-03-23T16:03:50,deposit,959,935.00,null,balance_invalid
751,2025-03-24T20:04:15,deposit,466,654.03,null,success
752,2025-03-25T20:04:42,withdraw,225,8198.00,null,success
753,2025-03-25T20:05:04,transfer,864,7695.00,183,balance_invalid
754,2025-03-26T21:05:19,deposit,735,3702.00,null,success
755,2025-03-27T00:05:48,withdraw,130,5527.00,null,success
756,2025-03-28T04:05:57,deposit,691,9733.00,null,success
757,2025-03-29T04:06:08,deposit,15,1681.00,null,success
758,2025-03-30T05:06:09,withdraw,286,8497.00,null,account_invalid
759,2025-03-30T07:06:36,deposit,480,751.00,null,success
760,2025-03-30T08:06:53,deposit,444,8070.00,null,success
761,2025-03-31T10:06:58,withdraw,872,8600.00,null,success
762,2025-03-31T14:07:09,deposit,78,8122.06,null,success
763,2025-03-31T16:07:18,transfer,336,9179.00,971,success
764,2025-04-01T20:07:23,transfer,886,1494.00,101,success
765,2025-04-03T00:07:28,deposit,683,8236.22,null,success
766,2025-04-03T02:07:46,withdraw,554,9017.00,null,success
767,2025-04-04T06:08:10,transfer,652,5450.00,834,balance_invalid
768,2025-04-04T09:08:25,deposit,552,179.00,null,balance_invalid
769,2025-04-05T11:08:43,deposit,320,508.00,null,balance_insufficient
770,2025-04-05T11:08:51,transfer,215,9212.25,170,account_invalid
771,2025-04-05T15:08:56,withdraw,117,1382.00,null,balance_invalid
772,2025-04-05T17:08:56,withdraw,907,123.25,null,success
773,2025-04-05T20:09:14,deposit,9,5237.00,null,success
774,2025-04-06T21:09:26,transfer,590,4548.00,786,balance_invalid
775,2025-04-08T01:09:33,transfer,54,7094.00,370,success
776,2025-04-09T04:09:58,withdraw,513,9217.23,null,success
777,2025-04-10T06:10:03,transfer,508,1644.00,530,balance_invalid
778,2025-04-10T09:10:19,transfer,522,3614.00,645,success
779,2025-04-11T11:10:43,deposit,46,5918.00,null,success
780,2025-04-11T13:11:06,transfer,696,587.00,710,success
781,2025-04-11T15:11:24,deposit,701,9666.00,null,success
782,2025-04-11T19:11:44,transfer,248,5759.63,423,account_invalid
783,2025-04-12T21:11:58,account_creation,694,0.00,null,success
784,2025-04-13T21:12:05,transfer,14,5649.47,722,balance_invalid
785,2025-04-15T00:12:29,account_creation,196,0.00,null,account_invalid
786,2025-04-16T04:12:50,withdraw,125,2497.00,null,success
787,2025-04-16T04:12:53,account_closure,433,0.00,null,balance_invalid
788,2025-04-17T06:13:13,withdraw,936,7083.00,null,balance_invalid
789,2025-04-17T08:13:13,deposit,905,918.00,null,balance_insufficient
790,2025-04-17T08:13:17,account_creation,466,0.00,null,success
791,2025-04-18T10:13:24,transfer,24,7507.00,242,success
792,2025-04-18T12:13:33,transfer,892,8890.00,858,success
793,2025-04-19T16:13:47,transfer,671,7057.42,969,success
794,2025-04-20T18:13:51,withdraw,783,4907.00,null,balance_insufficient
795,2025-04-20T19:14:14,transfer,706,7088.00,326,balance_invalid
796,2025-04-21T21:14:37,deposit,254,9175.00,null,success
797,2025-04-23T00:14:45,withdraw,959,6397.00,null,account_invalid
798,2025-04-24T02:14:47,transfer,371,779.00,640,balance_invalid
799,2025-04-24T06:15:02,deposit,388,580.00,null,balance_insufficient
800,2025-04-24T07:15:23,deposit,398,5074.00,null,balance_invalid
801,2025-04-24T08:15:46,deposit,42,2423.00,null,success
802,2025-04-24T10:16:11,deposit,845,9651.00,null,success
803,2025-04-24T11:16:32,withdraw,759,9437.00,null,balance_invalid
804,2025-04-24T13:16:45,deposit,650,9658.00,null,success
805,2025-04-24T15:16:54,deposit,728,2860.46,null,balance_invalid
806,2025-04-24T19:17:07,withdraw,604,1767.13,null,success
807,2025-04-25T22:17:19,withdraw,487,7799.00,null,success
808,2025-04-26T02:17:45,withdraw,582,2065.00,null,success
809,2025-04-26T03:17:59,transfer,681,2885.00,998,account_invalid
810,2025-04-26T04:18:28,transfer,188,6017.00,568,balance_invalid
811,2025-04-27T06:18:53,withdraw,717,6447.00,null,balance_invalid
812,2025-04-28T06:19:10,transfer,339,1432.00,128,balance_invalid
813,2025-04-28T09:19:29,transfer,305,8733.04,463,success
814,2025-04-29T12:19:45,deposit,788,6288.00,null,balance_invalid
815,2025-04-30T15:19:47,transfer,791,9949.00,934,account_invalid
816,2025-04-30T15:20:09,transfer,598,2146.00,404,success
817,2025-04-30T16:20:31,deposit,125,2884.85,null,success
818,2025-05-01T19:20:34,transfer,794,3185.00,323,success
819,2025-05-02T23:20:48,deposit,821,9293.00,null,success
820,2025-05-03T02:20:57,deposit,421,6708.00,null,balance_invalid
821,2025-05-04T02:21:20,deposit,27,492.00,null,success
822,2025-05-05T04:21:34,deposit,817,6775.00,null,balance_insufficient
823,2025-05-06T04:21:53,account_closure,228,0.00,null,success
824,2025-05-07T05:22:20,withdraw,129,7448.00,null,success
825,2025-05-08T09:22:28,transfer,88,1297.00,91,success
826,2025-05-09T10:22:45,withdraw,22,3894.00,null,balance_insufficient
827,2025-05-10T11:22:45,transfer,951,6816.00,34,balance_invalid
828,2025-05-10T13:23:09,transfer,775,9769.00,597,balance_invalid
829,2025-05-11T14:23:21,withdraw,615,2746.00,null,success
830,2025-05-12T14:23:33,withdraw,431,7171.00,null,balance_invalid
831,2025-05-12T15:23:48,deposit,32,3394.00,null,balance_invalid
832,2025-05-12T15:24:04,deposit,780,2658.00,null,balance_invalid
833,2025-05-13T19:24:23,transfer,925,2722.00,155,balance_insufficient
834,2025-05-14T21:24:27,withdraw,632,8517.00,null,balance_invalid
835,2025-05-16T01:24:42,withdraw,651,6365.00,null,account_invalid
836,2025-05-17T04:24:57,withdraw,147,5424.00,null,success
837,2025-05-17T06:25:18,withdraw,46,9544.00,null,success
838,2025-05-17T07:25:46,withdraw,738,9886.00,null,success
839,2025-05-18T09:26:11,account_creation,617,0.00,null,balance_invalid
840,2025-05-19T12:26:15,transfer,19,5490.00,713,success
841,2025-05-19T16:26:44,account_closure,767,0.00,null,account_invalid
842,2025-05-19T20:27:07,deposit,540,9723.23,null,success
843,2025-05-20T20:27:25,withdraw,57,3206.00,null,success
844,2025-05-21T00:27:53,deposit,870,895.17,null,success
845,2025-05-22T00:27:53,withdraw,807,8671.70,null,balance_invalid
846,2025-05-23T01:28:10,transfer,745,2774.00,644,success
847,2025-05-24T04:28:21,deposit,790,5243.00,null,balance_insufficient
848,2025-05-24T05:28:46,account_creation,404,0.00,null,balance_invalid
849,2025-05-25T06:29:05,deposit,264,2881.00,null,account_invalid
850,2025-05-26T09:29:25,account_closure,138,0.00,null,success
851,2025-05-26T10:29:45,withdraw,514,5669.00,null,balance_invalid
